,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_multinomialNB__alpha,param_multinomialNB__fit_prior,param_tfidf__binary,param_tfidf__max_df,param_tfidf__max_features,param_tfidf__min_df,param_tfidf__ngram_range,param_tfidf__norm,param_tfidf__smooth_idf,param_tfidf__stop_words,param_tfidf__sublinear_tf,param_tfidf__use_idf,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
268,0.8642990589141846,0.007742978859118273,0.3948828379313151,0.007067108364747376,0.5,True,False,0.005,,0.0001,"(1, 1)",l1,True,,False,True,"{'multinomialNB__alpha': 0.5, 'multinomialNB__fit_prior': True, 'tfidf__binary': False, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 0.0001, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6686951041894558,0.6704057040554056,0.6709242455190314,0.6700083512546309,0.0009524301209776146,387
269,0.8700023492177328,0.005743401997911448,0.4005563259124756,0.006171862042833366,0.5,True,False,0.005,,0.0001,"(1, 1)",l1,False,,False,True,"{'multinomialNB__alpha': 0.5, 'multinomialNB__fit_prior': True, 'tfidf__binary': False, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 0.0001, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6685985534081542,0.6704280195519112,0.6710730085276588,0.6700331938292413,0.0010480609231884525,385
270,0.8762633005777994,0.007201944544249219,0.39857904116312665,0.0015936890652100257,0.5,True,False,0.005,,0.0001,"(1, 1)",l2,True,,False,True,"{'multinomialNB__alpha': 0.5, 'multinomialNB__fit_prior': True, 'tfidf__binary': False, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 0.0001, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6905865116923304,0.6902650079144743,0.6925531261688732,0.691134881925226,0.0010114028939292882,249
271,0.875062624613444,0.0063081156346241575,0.4005879561106364,0.0019566096395335873,0.5,True,False,0.005,,0.0001,"(1, 1)",l2,False,,False,True,"{'multinomialNB__alpha': 0.5, 'multinomialNB__fit_prior': True, 'tfidf__binary': False, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 0.0001, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6905446020051662,0.6902801372146861,0.6924960192890162,0.6911069195029561,0.0009881579050856591,251
272,0.9004899660746256,0.0036251002036232953,0.4158376057942708,0.006166188069677393,0.5,True,False,0.005,,1e-05,"(1, 1)",l1,True,,False,True,"{'multinomialNB__alpha': 0.5, 'multinomialNB__fit_prior': True, 'tfidf__binary': False, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 1e-05, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.66770314300304,0.6695194640509174,0.6682805843097125,0.66850106378789,0.000757721997157141,394
273,0.9016629854838053,0.0027758013788546716,0.42083342870076496,0.006646855924843419,0.5,True,False,0.005,,1e-05,"(1, 1)",l1,False,,False,True,"{'multinomialNB__alpha': 0.5, 'multinomialNB__fit_prior': True, 'tfidf__binary': False, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 1e-05, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6678081572841192,0.6695186680177828,0.6682058769360983,0.6685109007460001,0.0007308631362755621,393
274,0.8866140047709147,0.0018299319685225988,0.40944520632425946,0.006127879524174716,0.5,True,False,0.005,,1e-05,"(1, 1)",l2,True,,False,True,"{'multinomialNB__alpha': 0.5, 'multinomialNB__fit_prior': True, 'tfidf__binary': False, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 1e-05, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6953590469072852,0.6961590152151207,0.6958761760480496,0.6957980793901518,0.00033122161701433495,194
275,0.8833212852478027,0.0019435424365656286,0.40441274642944336,0.004133713430098785,0.5,True,False,0.005,,1e-05,"(1, 1)",l2,False,,False,True,"{'multinomialNB__alpha': 0.5, 'multinomialNB__fit_prior': True, 'tfidf__binary': False, 'tfidf__max_df': 0.005, 'tfidf__max_features': None, 'tfidf__min_df': 1e-05, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l2', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6950743807380213,0.6962732756610941,0.6955530029663367,0.6956335531218173,0.0004927497707108529,196
276,0.9448608557383219,0.009047726511733533,0.4121712843577067,0.007028639516693909,0.5,True,False,0.005,15000,1,"(1, 1)",l1,True,,False,True,"{'multinomialNB__alpha': 0.5, 'multinomialNB__fit_prior': True, 'tfidf__binary': False, 'tfidf__max_df': 0.005, 'tfidf__max_features': 15000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': True, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6715074127872407,0.6733744124674651,0.6720583016429549,0.6723133756325536,0.0007832492181576495,365
277,0.9330137570699056,0.004488552937320202,0.4142104784647624,0.008131668125397782,0.5,True,False,0.005,15000,1,"(1, 1)",l1,False,,False,True,"{'multinomialNB__alpha': 0.5, 'multinomialNB__fit_prior': True, 'tfidf__binary': False, 'tfidf__max_df': 0.005, 'tfidf__max_features': 15000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1), 'tfidf__norm': 'l1', 'tfidf__smooth_idf': False, 'tfidf__stop_words': None, 'tfidf__sublinear_tf': False, 'tfidf__use_idf': True}",0.6715222379559282,0.6733744124674651,0.6719171224379804,0.6722712576204578,0.000796532652981232,367
